Patent_ID,Vec1,Vec2,Vec3,Vec4,Vec5,Vec6,Vec7,Vec8,Vec9,Vec10,Vec11,Vec12,Vec13,Vec14,Vec15,Vec16,Vec17,Vec18,Vec19,Vec20,Vec21,Vec22,Vec23,Vec24,Vec25,Vec26,Vec27,Vec28,Vec29,Vec30,Vec31,Vec32,Vec33,Vec34,Vec35,Vec36,Vec37,Vec38,Vec39,Vec40,Vec41,Vec42,Vec43,Vec44,Vec45,Vec46,Vec47,Vec48,Vec49,Vec50,Vec51,Vec52,Vec53,Vec54,Vec55,Vec56,Vec57,Vec58,Vec59,Vec60,Vec61,Vec62,Vec63,Vec64,Vec65,Vec66,Vec67,Vec68,Vec69,Vec70,Vec71,Vec72,Vec73,Vec74,Vec75,Vec76,Vec77,Vec78,Vec79,Vec80,Vec81,Vec82,Vec83,Vec84,Vec85,Vec86,Vec87,Vec88,Vec89,Vec90,Vec91,Vec92,Vec93,Vec94,Vec95,Vec96,Vec97,Vec98,Vec99,Vec100
CN200310124506.5,-0.10784155,0.7134936,-0.7190061,-0.309177,0.2652418,1.4802207,0.04669052,-0.49525744,0.09800069,-0.46388918,0.05004275,1.0102559,0.9004525,-0.8455414,-0.86540216,0.27966136,-0.5487425,0.12846345,-0.383856,0.508085,-0.4828235,-1.2939314,-0.4240065,-0.5039167,0.17935486,-0.6057331,-0.6456641,-0.2912421,0.9572981,0.23857337,-0.63563526,1.3376735,-0.30199188,0.04951097,0.86327845,0.5847641,0.6409402,0.82141954,0.18504336,-0.3419976,0.16869858,-0.4292581,0.29442653,-0.03241125,-0.0032761,-1.495468,-0.53523386,0.0153972,-0.16289967,0.7161627,0.14614466,-0.4129434,0.18266304,0.6074448,0.3961924,-0.45873564,0.11527705,0.22277488,-1.0831409,0.24268715,0.34768614,0.32948577,-1.0188382,0.31956378,-0.01228582,0.06182886,1.3230103,-1.1734886,0.08392757,-0.7485696,-0.8545383,-0.16265948,-0.28316864,0.6364826,0.7466353,-0.30750373,-0.4600574,1.130005,0.7063963,0.37178302,-0.33680883,-0.41853118,-0.20356081,0.92066073,-0.23458153,-0.32788852,-0.5922121,0.12529159,-0.13306887,0.40196252,0.02522258,0.7074434,-0.19845963,-0.46581733,0.5978297,-0.4968208,-0.44729486,-0.71025616,-0.3944733,-0.5752736
JPH09243884A,-0.11259634,0.30296695,-0.05877652,-0.01875705,0.22781856,0.7180262,0.08359017,-0.66095626,0.08408592,-0.18272308,-0.27443042,0.6841356,0.33577055,0.11548093,-0.31860536,0.23027791,0.2604936,0.71761155,-0.01914963,0.5457734,-0.25414735,-0.0987604,0.20308156,-0.25566313,0.47740725,-0.25248513,-0.5960075,0.16718139,-0.20269753,0.1665119,-1.2282065,0.88341683,-0.08086161,0.527744,0.5698339,0.898144,0.08764099,0.91267383,0.25043395,-0.28374466,-0.00471203,-0.24388047,0.4123467,-0.46794558,0.81165594,-0.8385595,-1.241051,-0.44481057,-0.79568124,1.1786333,-0.23629788,-1.1730876,-0.78074574,-0.02296145,0.15031272,-0.8553832,0.6522843,-0.10899814,-1.5236094,-0.06826328,0.31810403,0.16913839,-0.66350394,0.45131516,-0.3355335,-0.4297133,0.6654504,-0.7469123,0.08977575,-0.9428728,-0.15159266,-0.33190802,-0.08893532,0.8905358,1.0103959,-0.5104486,-0.6771595,-0.25859922,1.1351556,0.58020097,0.4446744,-0.30622268,0.5775489,0.5692535,0.5413313,0.22936334,-0.36337513,-0.14948376,-0.8601856,-0.22335537,-0.3979574,0.38546228,-0.5633116,-0.8662407,-0.3545446,0.46266425,-0.11416606,-1.3921385,0.225961,0.01628966
CN100499906C,-0.47289348,0.29530483,-0.30123547,-0.43877569,0.46415332,0.72232926,-0.62490845,0.3101801,0.68111312,-0.83596033,-1.1940432,0.1204179,1.9424456,-0.21463977,-0.57054186,0.35364032,-0.26475933,-0.0098596644,0.12987566,0.36011538,0.51407969,-1.712302,-1.0552189,-0.27711076,-0.33187658,0.26411957,-0.30209744,-0.26546285,1.3168006,-0.92051119,0.03991501,1.5384433,-0.74275583,0.10657466,1.1288722,-0.072135992,0.2970989,-0.19742516,-0.74546534,-0.84789008,-0.42500567,-1.1615986,-0.76268935,0.36764261,-0.65706885,-1.4994503,-0.085554928,-0.57367778,0.34828943,0.85645884,-0.65634042,-0.82753491,-0.064211227,0.30615783,0.26488009,0.30707616,-0.69722623,0.7442224,-0.030844843,-1.2602619,0.68456674,0.2294526,-1.587474,0.45555478,0.11878308,0.58224559,1.3596842,-0.52977872,1.0807434,0.00095939328,-1.1161457,0.73358721,-0.55436635,-0.88483888,0.61119217,0.47730285,-0.31421864,1.6539419,0.31259432,-0.24708918,-0.90041786,-0.98290241,-0.41559321,0.5309484,-0.28003126,-0.32415429,-0.60410988,-0.55311245,0.31921202,0.84461695,-0.052542236,-0.20464304,-0.84707463,-0.44894165,0.30699188,-0.90560108,0.78888154,0.764328,-1.1161743,-0.55268723
CN1305026A,0.12736182,0.42595303,-0.05105992,0.04225088,0.2597878,0.6786509,0.02057165,-0.7092654,-0.3016407,-0.03786785,-0.42903975,0.67999256,0.2046498,0.28512725,0.15287949,0.14218816,-0.38949552,0.22912735,0.5960561,-0.001225,0.29910266,-0.00220565,0.03121389,0.4703777,-0.0544149,-0.6049322,-0.19997343,-0.05705841,-0.0382707,-0.04216897,-0.756749,0.7643164,0.30445254,0.17132176,0.5115962,0.6141324,-0.34967306,0.4527631,-0.21126573,0.20688604,0.26996744,0.09712951,0.11301976,0.41376668,0.05883203,-0.33220357,-0.2435882,0.24739847,-0.02669765,0.20542288,-0.24358054,0.01681919,-0.35414973,-0.5686134,-0.19033635,-0.79288125,-0.24519071,0.18325886,-0.41038013,-0.6397152,0.0156998,0.05963065,-0.45434806,-0.2519972,0.10390081,-0.43467492,0.13012446,-0.44222492,0.26010886,-0.38713023,-0.5098488,-0.26876655,-0.49370918,0.4352198,0.9562736,0.6659722,-0.29191476,0.1698218,0.1549307,-0.06232971,-0.2723683,0.10259881,0.6555507,0.37107742,0.45324153,-0.2278287,-0.41422305,0.6546656,-0.11518397,-0.19673479,-0.3071417,-0.23673397,-0.49515352,-0.3024644,-0.01552388,0.02176938,-0.7053323,-0.15083872,-0.03266305,-0.01913312
CN1964217A,-0.26779634,-0.02104475,-0.3546671,-0.1240845,0.36024064,0.42193273,-0.35405576,-0.33951482,0.20310302,-1.1794205,-1.1389343,0.3856989,1.5465765,0.28379813,-1.1041965,0.4052345,-0.6829153,0.22234468,0.12940793,-0.1262748,0.43378252,-1.8407458,-1.5584896,0.16568832,-0.37744522,0.28322244,-0.11863762,-0.98251957,1.1240691,-0.40158936,-0.43610317,1.683554,-0.5079075,-0.08982994,1.4308441,0.2043179,0.2851815,0.65594375,-0.18624435,-0.5371661,-0.2051468,-0.63504845,-0.2395876,0.08357669,-0.22512154,-0.86292225,-0.62883055,-0.51097083,0.06177401,0.14273429,-0.7348411,-0.9426389,0.15085216,0.40686855,0.630011,0.12757592,-0.2577153,0.92514783,-0.15419404,-0.23556405,0.92894125,0.14560282,-1.4899992,0.10247689,0.12354344,0.05107034,0.87344754,-1.1236552,0.97237796,-0.3744522,-1.0840726,0.64533556,-0.05978537,-0.6398684,0.46779618,0.00429486,-0.23186988,1.7481085,0.84233665,-0.18528366,-0.50404286,0.0067188,-0.009936,0.45503485,0.16469054,-0.50150406,-0.41835356,0.22018404,0.6044262,0.7579958,-0.23264702,-0.21056645,0.02413391,-0.25500593,0.223772,-0.57245344,0.56244695,0.27831182,-0.06125249,-0.7132066
DE10157506A1,-0.31732544,0.83012056,-1.0441637,-0.29398888,0.57739246,1.169438,-0.29859033,-0.3148725,0.5650784,-1.157261,-0.4430698,0.83145404,0.7737737,-1.0611476,-0.78190947,0.01350332,-1.1654865,0.23763674,-0.4860305,0.5354245,-0.90794307,-1.1772639,-0.6709736,-0.39878672,0.17740183,-0.9834069,-0.8555782,-0.2904111,0.73275816,0.40321663,-0.640496,0.673203,0.16689348,0.23001935,0.4413811,0.5753849,0.64415157,1.1064802,0.26077303,-0.3598194,0.82750386,-0.55549514,-0.5662993,0.07546505,-0.27277765,-1.0908618,-0.5819377,0.21523546,-0.17021152,-0.16062684,0.05905781,-0.1884295,0.07563553,0.17603803,-0.59420645,-0.53527325,0.5423151,0.8608657,-0.10683467,1.027309,0.27538309,0.53757334,-0.5494241,-0.5220413,0.3504731,-0.03476638,0.22569892,-1.1951987,-0.43113536,-1.073881,-1.4323567,-0.05791466,-0.06234528,0.51630336,1.2285519,0.00444665,-0.93688077,0.6186609,0.86773694,0.6561229,-0.35245657,-0.57361776,0.44385666,1.2852949,-0.8868103,0.35605347,-0.76730347,0.19614704,0.32660204,0.84955424,0.0570744,1.324961,0.31731048,-0.51203525,0.6472715,-0.6998013,-0.7292241,-0.33692288,-0.17747216,-0.5061016
US7081811B2,0.0363961384,-0.099803865,-0.790453494,0.000807337812,0.883140445,0.36602053,0.150648683,-0.0326840095,-0.24282676,-0.916567862,-0.297233254,0.336556196,1.44294643,-0.169637159,-0.553318322,0.531645477,-0.46866104,-0.0671622306,-0.69910109,0.754603863,0.392090619,-1.20842338,-0.966796577,-0.670101285,-0.260056913,-0.436299413,-0.431087404,0.257238328,1.2307601,-0.155139282,-0.891553879,1.1982193,0.238507748,0.310074627,0.614331603,0.607774675,0.555304825,0.453242362,0.309871256,-1.01559341,0.485071003,-0.89692378,-0.217241988,0.381873488,-0.422925591,-0.929152071,-0.107982546,-0.428848356,-0.222527936,0.714806855,0.0929201916,-0.875822067,0.180065662,0.262627453,0.239502832,0.452588886,0.098078981,0.86734271,-0.623538852,-0.113625027,0.507514477,0.434398711,-0.679905593,0.0351892672,0.197025254,0.393880665,0.259819269,-1.03808761,0.536701441,-0.851374567,-0.936142266,-0.101493098,-0.194041252,0.156488091,0.750109017,-0.420295447,-0.878139317,1.04600787,0.353948146,0.43395552,-0.326786757,-0.455521733,0.031634599,0.812970221,-0.522127986,-0.2273954,-0.214863747,-0.0130063156,0.275950581,0.467091233,-0.667857587,0.041708339,-0.447663844,-0.0501892269,0.708967984,-1.0797087,-0.0948240533,0.353269756,-0.223408312,-0.732029259
JPH0973990A,0.30119416,0.19857404,-0.61219996,0.09023274,0.8966615,0.21359946,0.11037834,-0.51196617,0.15874033,-0.6742817,-0.2899386,0.15786743,0.67687213,0.06145028,-0.20767531,0.15681781,0.07727076,-0.05790665,-0.9103787,0.51717395,0.2551681,-1.1202028,-0.26745272,-0.10507236,-0.29213968,-0.87232816,-0.82217914,-0.5298,0.8463431,0.14057598,-0.769898,1.3664123,0.0430525,0.7506419,0.9728991,0.73366094,0.11365276,1.2972617,0.2886359,-0.37475035,0.60044736,-0.42951068,0.42352846,0.28223306,-0.17287911,-0.7961337,-0.6437797,-0.697187,-0.31694573,0.54540306,-0.05101304,-0.9836687,-0.04081366,-0.18038723,0.58800715,0.12802303,0.35486794,0.53661686,-0.4823242,0.37841853,0.49697143,0.62124944,-0.59805006,-0.35673618,-0.07800433,-0.2837497,-0.00205245,-1.2902558,0.31095576,-1.028239,-0.97887754,0.3882029,-0.6312034,-0.24479485,0.8474839,-0.46904215,-0.37336418,0.40976623,0.77029675,0.39561158,0.16255067,0.06061186,0.01112524,0.64080775,-0.1577986,-0.43943945,-0.3174244,-0.08942872,0.21782008,0.32469186,-0.22451246,-0.5143415,0.06808629,-0.45668653,0.28312716,-1.0441736,-0.27402708,0.05642002,0.20605798,-0.64341354
US4935467,-0.66615057,-0.02339751,-0.11548427,0.46077105,0.57336545,0.52958965,-1.4321066,-0.23440348,0.15589449,-0.02553698,-2.142712,0.61596316,-0.85919154,0.54016435,0.22577558,-0.9112815,-0.668047,-0.18395308,0.7636144,0.06087561,0.284998,-0.36010453,-0.19968762,0.9636092,-0.15793723,-0.28281462,0.20441158,-0.48414463,-0.02250394,-0.5245039,-1.4310755,0.55421114,-0.39857146,0.17871769,0.79072374,-0.17340243,0.7038307,0.99594116,-0.02478743,-0.4342958,0.5794011,0.12416002,-1.2416366,0.18409495,-0.1854834,0.6384428,-0.19065143,-0.5463759,-0.6532522,-0.86384016,-0.1715998,0.22342911,-0.515445,-0.50374264,-0.34509355,-0.0107905,-0.18043943,-0.44650245,0.18130809,-0.38318565,-0.24513914,0.08550248,-0.32952893,-0.40328225,-0.18945436,-0.25151816,-0.70372856,-0.07739293,-0.4490982,-0.27578157,0.9382752,0.21322085,-0.5543737,0.20895836,0.35096723,-0.3986228,-0.15154715,0.11082181,0.47282016,0.6918978,0.6070501,-0.40038943,0.31767726,0.2525265,-0.12428594,0.04860699,0.2577117,0.3801742,-0.7088958,-0.96951205,-0.43606824,0.06968691,-0.31335852,-0.2546504,-0.25460085,1.1105789,0.59308213,-1.0432684,-0.07206567,0.80586314
CN2399850Y,-0.44248295,0.70651007,-0.819326,-0.01773092,0.06713125,1.2883115,0.06884342,-0.53096235,0.12656762,-0.6646225,0.2981651,0.83265394,0.61681604,-0.79823476,-1.058399,0.46134377,0.05431263,0.66627544,-0.4008482,0.65321785,-0.55031145,-0.86795896,-0.2856289,-0.45922548,0.5314024,-0.3276981,-0.7436481,-0.417639,0.75534254,0.63150483,-0.8184437,1.481695,-0.41600466,0.03449077,0.79301476,1.1539848,0.6351065,0.4903063,0.00878393,-0.18570767,-0.21105142,-0.11978363,0.43892258,-0.12744878,0.96997243,-1.2073139,-0.49320966,-0.2901305,-0.81385005,1.0834204,0.32986775,-0.6897291,-0.25260147,0.5405701,0.14395757,-0.57230437,0.59266496,0.20383911,-1.5726318,0.4574625,0.34043157,0.42312574,-0.6902029,0.5003667,-0.26481298,-0.2105341,1.4924988,-1.0688008,0.10647995,-0.6564715,-0.529663,-0.61625934,0.23965754,0.778916,0.8399036,-0.43164924,-0.3431322,0.8256157,0.8119987,0.19387403,-0.08148049,-0.39652473,0.16859284,1.2949181,0.26642352,-0.13157815,0.05788347,-0.03231883,-0.66823107,0.11936889,-0.19309519,0.69925916,-0.20773357,-0.5662703,0.23291312,-0.35017505,-0.46140006,-1.3302184,-0.3767477,-0.55206794
CN200710025280.1,0.04899751,-0.24789043,-0.13944809,0.38718387,0.12239043,0.40655333,-0.01277742,-0.6611849,0.50212604,-0.6773645,-0.0278627,0.77130526,0.455819,0.12078124,-0.73174024,0.4231142,-0.02283238,0.36694467,0.14897698,0.99027675,0.07968891,-0.4299924,-0.03202951,0.35349447,0.50155574,-0.95641583,-0.6176513,-0.279865,0.6199549,0.4123753,-1.2474347,0.86573,-0.13055791,0.484854,0.3379983,1.0800053,0.01618277,0.5050675,0.14124268,-0.01703977,-0.30301064,0.05391162,0.6224278,-0.82443804,0.68916595,-0.5183854,-0.80648965,-0.4808793,-0.22976507,0.5730406,-0.27320376,-0.7182607,-0.70192087,-0.4716949,-0.17344736,-0.5803136,0.39673254,0.67776287,-0.9159806,-0.5000626,0.26473632,0.00282651,-0.6827775,0.07944834,-0.37820306,-0.50064194,0.42541596,-1.0777173,0.8796763,-0.9499748,-0.18235461,-0.28456596,-0.16468447,0.20848837,0.8224684,-0.06556451,0.01850044,0.2247963,0.6377405,0.5672213,0.2403717,0.22622111,0.5986368,0.42336148,0.25083598,0.04720348,-0.5270872,-0.3082447,-0.60236675,-0.033,-0.5958662,0.19152984,-0.35867682,-0.2740344,-0.55732936,0.00596331,0.02596771,-0.88532937,0.10515339,0.14181425
US6104695A,-0.11067726,0.29156104,-0.8719307,-0.4330417,0.83949286,0.22446595,-0.46745136,-0.09331948,0.00719348,-1.3238368,-1.1185312,-0.38054025,2.0336971,0.02431723,-0.06251398,0.00834714,-0.3468568,-0.16574734,0.0098539,0.38463533,0.6561196,-1.4506059,-1.4878707,-0.05923747,-0.42303225,-0.09116821,-0.38600415,-0.7814869,0.9206095,-0.51882803,-0.11152195,0.944005,-0.3062622,-0.1692573,1.0180097,-0.3150922,0.12532204,0.26672176,-0.29076403,-1.1365978,-0.21967264,-1.105495,0.02191453,0.31949857,-0.5895596,-0.87332267,-0.253509,-0.24692811,0.09186736,0.8277041,-0.7234021,-1.3025905,-0.24666971,0.56403583,0.5532731,0.5485994,-0.27585527,0.7104013,-0.13452712,-0.6528382,0.6844836,0.24763805,-1.4514903,0.07388734,0.3017844,0.7163319,0.80689263,-0.883777,0.5617853,-0.18782793,-1.5506705,0.7320269,-0.31645837,-0.56956214,0.5402725,0.52467805,-0.27269226,1.3976172,0.11848266,-0.35758856,-0.61646044,-0.04174011,-0.04610417,0.29369584,0.10249781,-0.52332157,-0.38605908,-0.3211623,0.5416902,0.36215788,-0.396673,0.01495271,-0.968494,0.07499452,0.28745648,-0.6221031,0.34395573,0.6679778,-0.43187168,-0.6441306
CN2366840Y,-0.05300565,-0.10015562,-0.56433576,0.125493,0.49576262,1.140269,0.15328006,-0.49353334,-0.6591082,-0.623312,0.52408415,0.9624212,0.83888793,-0.6086277,-0.8628812,0.6804708,-0.36914515,0.02303787,-0.64282954,0.73220253,-0.22639623,-1.0887319,-0.01559681,0.42194232,0.2568606,-1.4467837,-0.5808139,0.19459137,0.6654052,0.48022375,-0.60332125,1.1810818,0.13208507,0.7369753,0.6832069,0.9780898,1.1382246,0.98109376,-0.04751721,-0.13500114,0.3487482,-0.64418405,0.4462276,-0.09022609,0.00740612,-1.5032921,-0.476375,-0.3334246,-0.24570656,0.9721642,-0.1925937,-0.39815456,0.19578123,-0.13168855,-0.1469904,-0.49698266,0.55489326,0.5153319,-0.77073514,-0.0324386,0.22518606,0.6180681,-0.52605695,-0.29998305,0.09757964,-0.57543844,0.6263644,-1.1659691,1.2050363,-0.9616384,-0.16317229,-0.34987503,-0.14167054,0.96889037,1.0909488,-0.47739524,-0.31989133,0.8521326,0.74389243,0.3933065,0.35626626,-0.20631297,0.522353,0.7837402,-0.23934431,-0.29691187,-0.19734135,0.34238824,-0.20412482,0.36394998,-0.7393449,0.21236527,-0.18543401,-0.25062585,-0.08572621,-0.30173755,-0.15468879,-0.16963196,0.01128878,-0.87112427
US6004558A,-0.35401526,0.6438729,0.3428672,-0.33635163,0.16384733,0.34601346,0.12245841,-0.22792351,0.47099435,0.00298395,-0.8770303,-0.1949544,-0.5451004,0.3398306,-0.12009995,0.5030152,-0.1955929,-0.49471393,0.5633416,-0.13543369,-0.21342501,0.14445874,-0.4099839,0.98471963,-0.15041274,0.30732286,-0.5355325,-0.23442507,0.1955279,0.10520338,-0.53250366,-0.03048973,-0.6475093,0.9456999,0.5566276,-0.23341565,0.55434835,-0.39233786,-0.25656477,0.24876328,-0.12353399,-0.00941161,-0.38497582,-0.04852922,-0.07294824,-0.14283866,-0.41638637,0.31000033,0.06747232,-0.15586667,0.05863372,0.00907397,-0.04687282,-0.9124467,-0.18656202,-0.5115408,0.2833464,0.3367136,0.13655518,-0.36683682,-0.12003213,0.12440053,0.13379784,-0.2373951,-0.11218401,-0.6058237,0.20810743,0.06517944,0.49307925,0.36889282,0.40858793,-0.70342946,-0.44076884,0.04179392,0.3021405,0.2774165,-0.11076961,0.13601078,0.36867544,0.9098144,-0.31072408,0.16110185,0.7242039,-0.16979688,-0.04796606,-0.24762557,0.08070565,0.54820794,-0.10159846,-0.27292836,-0.74423605,0.45761293,0.17713943,0.1352419,-0.11166969,0.18786879,0.5804955,-0.40218818,0.3049716,0.5941855
CN100364281,-0.46999696,0.23500408,-0.37910998,-0.16724533,0.68157077,0.9914311,-0.36350238,-0.11676859,0.7156613,-1.1623961,-0.70703477,0.18486819,1.5886055,-0.15504037,-0.53271383,0.39645636,-0.24111682,0.16005222,0.33992678,0.64018,0.38796315,-1.5669478,-0.99275607,-0.15002786,0.11125136,-0.46592522,-0.69059306,-0.5280078,1.2981074,-0.7103786,-0.02332761,1.206235,-0.76058674,0.48908794,1.1042268,-0.29343155,0.26046202,0.3466051,-0.45752707,-0.5395607,-0.5827534,-0.46212772,0.00432953,0.28768715,-0.25463486,-1.1462883,-0.3126334,-0.29030684,0.0876818,0.7195888,-0.90763026,-1.0600793,-0.38183406,0.45624116,0.4798823,-0.25185755,-0.9047262,0.2546519,-0.28451407,-0.62296337,0.7905144,0.01351911,-1.0951936,0.20407249,-0.54564196,0.43539235,1.3449448,-0.40639907,0.73459065,-0.02675018,-0.99496835,0.1589176,-0.59364134,-0.56380177,0.64298034,-0.10339175,-0.14362317,1.3165897,0.65891325,-0.09257317,-0.70169175,-0.40437537,0.15327233,0.57205945,0.08585522,-0.30261302,-0.4201338,-0.05115934,0.44255608,0.97017515,-0.2864618,0.00212459,-0.80498236,-0.17706427,0.4393607,-0.55172926,0.26370046,0.16637553,-0.77108794,-0.6331696
US5334281A,0.42489707,0.24647713,-0.35452554,0.01722446,0.8206618,-0.08577479,0.02404991,-1.3464628,0.3700408,-0.55233747,-0.91955227,-0.28810892,0.4926126,0.18905115,-0.6033888,0.46964347,-0.23567735,0.35283965,-0.49393943,1.304015,0.6843223,-0.5077963,-0.11598869,0.41784376,0.308153,-0.41229802,-1.1023579,-0.40050575,0.13119318,0.18149288,-1.0023245,1.1362567,-0.12324072,0.57012284,0.8494167,0.6643848,-0.01723729,1.0558836,0.5399362,-0.23178953,-0.31943268,-0.32087708,0.13850671,-0.4600761,0.5487619,-0.9980048,-0.67456114,-1.3092377,-0.05922842,0.5392886,0.1149382,-1.0480825,0.38762155,-0.38272065,0.25669664,-0.49775788,0.47483847,0.42992494,-1.2203214,-0.43685615,0.15038632,-0.16207102,-0.80819714,-0.5081229,-0.26980543,-0.68689376,-0.02099121,-0.49897334,0.69478154,-1.2040749,-0.75448805,-0.4632436,-0.19681504,-0.41093087,0.7844435,-0.1669545,-0.06489429,0.46580124,0.6426134,0.23042905,-0.27388948,-0.16767344,0.03550237,0.40831864,0.14574751,-0.5263564,-0.44677553,0.09362115,-0.6077846,-0.11192726,-0.633635,0.2385597,-0.78028965,-0.4759569,0.44548577,-0.18070666,0.27213588,-0.45974886,0.38588288,0.22754645
CN01104481.0,-0.56264853,0.6671521,0.565922,-0.12299363,0.59404624,1.091595,-0.5127984,-0.49817246,0.9923132,-0.39342603,-1.3715069,0.18492728,-0.8546046,0.09291241,-0.63001126,0.09759544,-0.20991239,-0.30340096,0.48142585,0.6174077,0.14680842,-0.3657631,-0.33575964,1.2965401,0.22854401,-0.22723551,-0.27037603,-0.35475177,0.64016205,-0.16345291,-1.3234636,0.5783255,-0.61158246,0.8731752,0.68839824,0.27320167,0.92420566,0.12945917,0.06416913,0.18012,-0.00862995,0.00688206,-0.38867167,-0.31705406,-0.26822433,-0.12947269,0.4119311,0.2338046,-0.25113064,-0.10281492,0.136452,0.01076159,-0.3905529,-0.45153427,-0.45434374,-0.6487573,0.06744148,0.67118925,0.02574641,-0.1511919,0.01489199,0.1955638,-0.23207974,-0.09894631,-0.2735826,-0.7120226,-0.37191543,-0.4556836,0.8399537,-0.20379686,0.8362443,-0.18285899,-0.6952727,0.05087411,0.30484065,-0.6088445,0.07606436,0.27773517,0.9130975,1.2404412,0.23441765,-0.13284048,0.97337735,-0.15098311,-0.06019609,-0.54747874,-0.10812321,0.38008058,-0.29194802,-0.566639,-0.6312877,0.3310334,-0.48909304,-0.5688512,-0.6483214,0.0152423,1.0955997,-0.73785883,-0.02258077,1.1880189
JP2002367543A,-0.25622934,-0.10393699,0.19513157,0.25678745,0.390503,-0.30109057,0.13581032,-0.8563697,-0.02592835,-0.8701663,-0.19471566,0.28195196,1.0603172,0.3016846,-0.37360582,0.5195074,0.2067496,0.46620655,-0.4332037,1.1770347,0.1545274,-0.88288414,-0.24621406,-0.454377,0.22078176,0.04264638,-1.3828893,-0.33243814,0.8087923,0.05952798,-0.42694998,1.1174157,-0.7862216,0.7054653,0.871235,1.2193961,-0.3915887,1.1199621,0.71471304,0.04447418,-0.52772254,-0.28723642,0.45529175,-0.56918555,0.05538906,-0.8527352,-1.1253396,-0.7227383,-0.44028345,0.31309474,-0.13232994,-1.5845889,0.13704263,-0.31310385,0.569815,-0.42633104,0.45592865,0.4044838,-1.3922179,0.07281048,0.71210724,0.09876365,-0.26471835,-0.42576104,-0.13589747,-0.8298095,0.04146735,-0.9921654,0.60513324,-0.9423391,-0.75596267,-0.2675021,-0.48291096,0.329187,0.9074138,-0.37660262,-0.67693585,0.62700653,1.0789602,0.4809586,0.05572774,-0.28274876,0.05039356,0.49778724,0.16788244,-0.41735625,-0.7008181,-0.5913916,0.23520502,-0.2241343,-0.27535406,-0.03916533,-0.6170422,-0.6735593,-0.30720776,-0.84437925,0.15684089,-0.7325174,0.2985364,-0.2358139
US5748534A,-0.00140283257,0.03026722,-0.97267586,-0.245593756,1.10094929,0.142758161,0.0891241506,-0.439310908,0.00991499331,-1.46710539,-0.75164336,-0.653274775,0.680134773,0.252340466,-0.450447917,0.0563618615,0.148815423,-0.279241711,-1.08106744,0.937810302,0.439698815,-1.88922775,-0.755055606,-0.119563743,-0.207176059,-0.530642629,-0.965482295,-0.511317909,1.13539517,-0.31554848,-0.294260085,1.23344707,0.276788622,0.521942735,1.64884794,0.404876798,0.34283632,1.0923965,0.380308896,-1.14499605,0.143333942,-0.738339067,0.223464921,-0.108024105,-0.117289111,-0.987994552,-0.905293405,-0.695124269,-0.334844738,0.492751122,0.464989722,-1.25817776,0.701520026,-0.26779595,0.629232466,0.40001002,-0.133859903,0.518234611,-0.308684736,0.320132375,0.445934892,0.477087468,-0.759427547,-0.564535081,0.209404528,-0.419727534,0.400129229,-1.19281411,0.58618021,-0.816308796,-0.806763232,0.530985355,-0.33042565,-0.711257875,0.427953362,-0.637112737,-0.522366047,1.11154664,0.430636585,0.11063306,0.0271628648,0.101236135,-0.273356318,0.949788272,-0.678381145,-0.868438125,-0.361341715,-0.182559848,0.835293174,0.0833728313,-0.160679489,-0.0554701984,-0.298397839,0.114744119,-0.172905236,-1.45902383,0.170294166,0.455907315,0.37925747,-0.641743958
US7120222B2,-0.250086457,-0.1631089,-0.447813362,-0.145771578,0.241417542,-0.0165948439,0.0918882042,0.0816567615,-0.00568187656,-1.13212478,-0.230588943,0.2053141,1.21055496,0.425215155,-0.864141464,0.431740433,-0.371603996,0.484111756,-0.514574945,0.5122118,0.0594684407,-1.46190703,-0.727776647,-0.782691896,-0.259442478,0.246611699,-0.657478452,-0.754666924,0.144197017,0.17054005,-0.945976734,1.33489358,-0.959318459,-0.119328976,1.2782141,0.781202257,0.238046005,1.06317067,0.289068252,-0.564467728,-0.0471864976,-0.831066549,-0.0929731801,-0.709180593,-0.429205447,-0.728218317,-0.880291283,-0.681216776,0.480490446,0.0940400735,-0.416180253,-0.845598757,0.523230016,-0.190384597,0.271381348,-0.0495915487,0.141361639,1.09669769,-0.664118826,-0.0961865559,0.46434772,-0.110603027,-0.638937831,-0.378936946,0.68456459,-0.776225984,-0.234881759,-1.05257666,0.998886466,-1.05475903,-0.691665351,-0.117578954,-0.732593417,-0.1953789,0.168215886,-0.34158957,-1.10903585,1.11886704,1.31035924,0.965165198,0.180135056,-0.720081031,-0.143304348,0.0364694446,0.0779916793,-0.557930291,-0.99271965,-0.000594284793,0.591845632,0.000723056204,-0.137964562,-0.250259399,-0.770256937,-0.822153449,0.143636793,-1.10296953,0.942719519,-0.495541126,0.925635099,0.0304377042
